Disease,ReadCode,MedCode,ReadTerm
Primary Malignancy_Other,B48z.00,63224,Malignant neoplasm of penis and other male genital organ NOS
Primary Malignancy_Other,B4A3.00,15644,Malignant neoplasm of urethra
Primary Malignancy_Other,B4A4.00,72174,Malignant neoplasm of paraurethral glands
Primary Malignancy_Other,B4A..00,13559,Malig neop of kidney and other unspecified urinary organs
Primary Malignancy_Other,B4Ay000,59286,Malignant neoplasm of overlapping lesion of urinary organs
Primary Malignancy_Other,B4Ay.00,44884,Malignant neoplasm of other urinary organs
Primary Malignancy_Other,B4Az.00,29462,Malignant neoplasm of kidney or urinary organs NOS
Primary Malignancy_Other,B500000,59041,Malignant neoplasm of ciliary body
Primary Malignancy_Other,B500100,59381,Malignant neoplasm of iris
Primary Malignancy_Other,B500200,106569,Malignant neoplasm of crystalline lens
Primary Malignancy_Other,B500.00,98813,"Malig neop eyeball excl conjunctiva, cornea, retina, choroid"
Primary Malignancy_Other,B500z00,56718,Malignant neoplasm of eyeball NOS
Primary Malignancy_Other,B501000,86996,Malignant neoplasm of connective tissue of orbit
Primary Malignancy_Other,B501.00,45667,Malignant neoplasm of orbit
Primary Malignancy_Other,B501z00,63104,Malignant neoplasm of orbit NOS
Primary Malignancy_Other,B502.00,64817,Malignant neoplasm of lacrimal gland
Primary Malignancy_Other,B503.00,63657,Malignant neoplasm of conjunctiva
Primary Malignancy_Other,B504.00,73992,Malignant neoplasm of cornea
Primary Malignancy_Other,B505.00,28069,Malignant neoplasm of retina
Primary Malignancy_Other,B506.00,15991,Malignant neoplasm of choroid
Primary Malignancy_Other,B507000,101805,Malignant neoplasm of lacrimal sac
Primary Malignancy_Other,B507100,65357,Malignant neoplasm of nasolacrimal duct
Primary Malignancy_Other,B507.00,71584,Malignant neoplasm of lacrimal duct
Primary Malignancy_Other,B508.00,45922,"Malignant neoplasm, overlapping lesion of eye and adnexa"
Primary Malignancy_Other,B50..00,20160,Malignant neoplasm of eye
Primary Malignancy_Other,B50y.00,40437,Malignant neoplasm of other specified site of eye
Primary Malignancy_Other,B50z.00,54956,Malignant neoplasm of eye NOS
Primary Malignancy_Other,B524000,63568,"Malignant neoplasm of peripheral nerves of head, face & neck"
Primary Malignancy_Other,B524100,61716,"Malignant neoplasm of peripheral nerve,upp limb,incl should"
Primary Malignancy_Other,B524200,89258,"Malignant neoplasm of peripheral nerve of low limb, incl hip"
Primary Malignancy_Other,B524300,63695,Malignant neoplasm of peripheral nerve of thorax
Primary Malignancy_Other,B524400,86046,Malignant neoplasm of peripheral nerve of abdomen
Primary Malignancy_Other,B524500,73988,Malignant neoplasm of peripheral nerve of pelvis
Primary Malignancy_Other,B524600,50777,"Malignant neoplasm,overlap lesion periph nerve & auton ns"
Primary Malignancy_Other,B524.00,24235,Malig neopl peripheral nerves and autonomic nervous system
Primary Malignancy_Other,B524W00,106654,"Mal neoplasm/periph nerves+autonomic nervous system,unspc"
Primary Malignancy_Other,B52y.00,88144,Malignant neoplasm of other specified part of nervous system
Primary Malignancy_Other,B52z.00,56490,Malignant neoplasm of nervous system NOS
Primary Malignancy_Other,B52..00,65458,Malig neop of other and unspecified parts of nervous system
Primary Malignancy_Other,B540000,61390,Malignant neoplasm of adrenal cortex
Primary Malignancy_Other,B540100,94220,Malignant neoplasm of adrenal medulla
Primary Malignancy_Other,B540.00,28148,Malignant neoplasm of adrenal gland
Primary Malignancy_Other,B540z00,70824,Malignant neoplasm of adrenal gland NOS
Primary Malignancy_Other,B541.00,4218,Malignant neoplasm of parathyroid gland
Primary Malignancy_Other,B54X.00,87113,"Malignant neoplasm-pluriglandular involvement,unspecified"
Primary Malignancy_Other,B54y.00,90659,Malignant neoplasm of other specified endocrine gland
Primary Malignancy_Other,B54z.00,64195,Malig neop of endocrine gland or related structure NOS
Primary Malignancy_Other,B550000,55098,Malignant neoplasm of head NOS
Primary Malignancy_Other,B550100,41931,Malignant neoplasm of cheek NOS
Primary Malignancy_Other,B550200,12490,Malignant neoplasm of nose NOS
Primary Malignancy_Other,B550300,51818,Malignant neoplasm of jaw NOS
Primary Malignancy_Other,B550400,16280,Malignant neoplasm of neck NOS
Primary Malignancy_Other,B550500,73510,Malignant neoplasm of supraclavicular fossa NOS
Primary Malignancy_Other,B550.00,68236,"Malignant neoplasm of head, neck and face"
Primary Malignancy_Other,B550z00,58903,"Malignant neoplasm of head, neck and face NOS"
Primary Malignancy_Other,B551000,37618,Malignant neoplasm of axilla NOS
Primary Malignancy_Other,B551100,23861,Malignant neoplasm of chest wall NOS
Primary Malignancy_Other,B551200,97547,Malignant neoplasm of intrathoracic site NOS
Primary Malignancy_Other,B551.00,47286,Malignant neoplasm of thorax
Primary Malignancy_Other,B551z00,64810,Malignant neoplasm of thorax NOS
Primary Malignancy_Other,B552.00,15976,Malignant neoplasm of abdomen
Primary Malignancy_Other,B553000,57854,Malignant neoplasm of inguinal region NOS
Primary Malignancy_Other,B553100,89916,Malignant neoplasm of presacral region
Primary Malignancy_Other,B553200,107126,Malignant neoplasm of sacrococcygeal region
Primary Malignancy_Other,B553.00,52316,Malignant neoplasm of pelvis
Primary Malignancy_Other,B553z00,55101,Malignant neoplasm of pelvis NOS
Primary Malignancy_Other,B554.00,27449,Malignant neoplasm of upper limb NOS
Primary Malignancy_Other,B555.00,31399,Malignant neoplasm of lower limb NOS
Primary Malignancy_Other,B55y000,68787,Malignant neoplasm of back NOS
Primary Malignancy_Other,B55y100,67217,Malignant neoplasm of trunk NOS
Primary Malignancy_Other,B55y200,94355,Malignant neoplasm of flank NOS
Primary Malignancy_Other,B55y.00,42218,Malignant neoplasm of other specified sites
Primary Malignancy_Other,B55yz00,60052,Malignant neoplasm of specified site NOS
Primary Malignancy_Other,B55z.00,45267,Malignant neoplasm of other and ill defined site NOS
Primary Malignancy_Other,B591.00,26034,Other malignant neoplasm NOS
Primary Malignancy_Other,B592X00,65466,Kaposi's sarcoma of multiple organs
Primary Malignancy_Other,B593.00,11035,Primary malignant neoplasm of unknown site
Primary Malignancy_Other,B595.00,104324,Malignant tumour of unknown origin
Primary Malignancy_Other,B59..00,47810,Malignant neoplasm of unspecified site
Primary Malignancy_Other,B59z.00,54267,Malignant neoplasm of unspecified site NOS
Primary Malignancy_Other,B59zX00,49525,"Kaposi's sarcoma, unspecified"
Primary Malignancy_Other,B5...00,10995,Malignant neoplasm of other and unspecified sites
Primary Malignancy_Other,B5...11,8693,Carcinoma of other and unspecified sites
Primary Malignancy_Other,B5y..00,38736,Malignant neoplasm of other and unspecified site OS
Primary Malignancy_Other,B5z..00,1056,Malignant neoplasm of other and unspecified site NOS
Primary Malignancy_Other,B623000,69497,Malignant histiocytosis of unspecified site
Primary Malignancy_Other,B623100,94415,"Malignant histiocytosis of lymph nodes head, face and neck"
Primary Malignancy_Other,B623300,65642,Malignant histiocytosis of intra-abdominal lymph nodes
Primary Malignancy_Other,B623.00,44267,Malignant histiocytosis
Primary Malignancy_Other,B623z00,58871,Malignant histiocytosis NOS
Primary Malignancy_Other,B625000,102715,Letterer-Siwe disease of unspecified sites
Primary Malignancy_Other,B625200,102158,Letterer-Siwe disease of intrathoracic lymph nodes
Primary Malignancy_Other,B625800,54083,Letterer-Siwe disease of lymph nodes of multiple sites
Primary Malignancy_Other,B625.00,34926,Letterer-Siwe disease
Primary Malignancy_Other,B625.11,4870,"Histiocytosis X (acute, progressive)"
Primary Malignancy_Other,B625z00,47204,Letterer-Siwe disease NOS
Primary Malignancy_Other,B626000,103900,Mast cell malignancy of unspecified site
Primary Malignancy_Other,B626500,100615,Mast cell malignancy of lymph nodes inguinal region and leg
Primary Malignancy_Other,B626800,31324,Mast cell malignancy of lymph nodes of multiple sites
Primary Malignancy_Other,B626.00,15036,Malignant mast cell tumours
Primary Malignancy_Other,B626z00,89657,Malignant mast cell tumour NOS
Primary Malignancy_Other,B62x500,58962,Malignant immunoproliferative small intestinal disease
Primary Malignancy_Other,B62x600,95630,True histiocytic lymphoma
Primary Malignancy_Other,B62z000,108037,Unspec malig neop lymphoid/histiocytic of unspecified site
Primary Malignancy_Other,B62z100,64427,Unspec malig neop lymphoid/histiocytic lymph node head/neck
Primary Malignancy_Other,B62z200,93384,Unspec malig neop lymphoid/histiocytic of intrathoracic node
Primary Malignancy_Other,B62z300,103353,Unspec malig neop lymphoid/histiocytic intra-abdominal nodes
Primary Malignancy_Other,B62z400,107638,Unspec malig neop lymphoid/histiocytic lymph node axilla/arm
Primary Malignancy_Other,B62z500,71609,Unspec malig neop lymphoid/histiocytic nodes inguinal/leg
Primary Malignancy_Other,B62z600,109342,Unspec malig neop lymphoid/histiocytic of intrapelvic nodes
Primary Malignancy_Other,B62z800,101465,Unspec malig neop lymphoid/histiocytic of multiple sites
Primary Malignancy_Other,B62z.00,65434,Malignant neoplasms of lymphoid and histiocytic tissue NOS
Primary Malignancy_Other,B62zz00,95792,Lymphoid and histiocytic malignancy NOS
Primary Malignancy_Other,B62zz11,70716,Immunoproliferative neoplasm
Primary Malignancy_Other,B63y.00,64567,Other immunoproliferative neoplasms
Primary Malignancy_Other,B63z.00,43450,Immunoproliferative neoplasm or myeloma NOS
Primary Malignancy_Other,B6y..00,30646,Malignant neoplasm lymphatic or haematopoietic tissue OS
Primary Malignancy_Other,B6z0.00,50290,Kaposi's sarcoma of lymph nodes
Primary Malignancy_Other,B6z..00,49301,Malignant neoplasm lymphatic or haematopoietic tissue NOS
Primary Malignancy_Other,BB5h100,60775,[M]Adrenal cortical carcinoma
Primary Malignancy_Other,BB57.00,28272,"[M]Adenocarcinoma, intestinal type"
Primary Malignancy_Other,BBcC.00,51878,[M]Aesthesioneuroblastoma
Primary Malignancy_Other,BBcC.11,39388,[M]Olfactory neuroblastoma
Primary Malignancy_Other,BBcD.11,106131,[M]Olfactory neuroepithelioma
Primary Malignancy_Other,BBm4.00,57544,[M]True histiocytic lymphoma
Primary Malignancy_Other,BBT1.00,62348,[M]Haemangiosarcoma
Primary Malignancy_Other,BBT7100,98322,"[M]Haemangioendothelioma, malignant"
Primary Malignancy_Other,Byu1200,45766,"[X]Malignant neoplasm of intestinal tract, part unspecified"
Primary Malignancy_Other,Byu1300,49292,[X]Malignant neoplsm/ill-defin sites within digestive system
Primary Malignancy_Other,Byu2400,86997,[X]Malignant neoplasm/ill-defined sites within resp system
Primary Malignancy_Other,Byu2500,50292,"[X]Malignant neoplasm of mediastinum, part unspecified"
Primary Malignancy_Other,Byu5300,93665,"[X]Kaposi's sarcoma, unspecified"
Primary Malignancy_Other,Byu5400,101668,"[X]Malignant neoplasm/peripheral nerves of trunk,unspecified"
Primary Malignancy_Other,Byu5500,105072,[X]Mal neoplasm/overlap les/periph nerv+autonomic nerv systm
Primary Malignancy_Other,Byu5700,95671,"[X]Malignant neoplasm of peritoneum, unspecified"
Primary Malignancy_Other,Byu5800,91896,"[X]Mal neoplasm/connective+soft tissue of trunk,unspecified"
Primary Malignancy_Other,Byu5900,91457,"[X]Malignant neoplasm/connective + soft tissue,unspecified"
Primary Malignancy_Other,Byu5B00,98361,[X]Kaposi's sarcoma of other sites
Primary Malignancy_Other,Byu7000,64497,"[X]Malignant neoplasm of uterine adnexa, unspecified"
Primary Malignancy_Other,Byu7100,57756,[X]Malignant neoplasm/other specified female genital organs
Primary Malignancy_Other,Byu7300,55588,"[X]Malignant neoplasm of female genital organ, unspecified"
Primary Malignancy_Other,Byu8000,57191,[X]Malignant neoplasm/other specified male genital organs
Primary Malignancy_Other,Byu8200,45262,"[X]Malignant neoplasm of male genital organ, unspecified"
Primary Malignancy_Other,Byu9000,45260,"[X]Malignant neoplasm of urinary organ, unspecified"
Primary Malignancy_Other,ByuB100,64309,"[X]Malignant neoplasm of endocrine gland, unspecified"
Primary Malignancy_Other,ByuB.00,40608,[X]Malignant neoplasm of thyroid and other endocrine glands
Primary Malignancy_Other,ByuC000,39027,[X]Malignant neoplasm of other specified sites
Primary Malignancy_Other,ByuC100,96226,[X]Malignant neoplasm/overlap lesion/other+ill-defined sites
Primary Malignancy_Other,ByuC600,68332,[X]2ndry malignant neoplasm/oth+unspec parts/nervous system
Primary Malignancy_Other,ByuC800,52029,[X]Malignant neoplasm without specification of site
Primary Malignancy_Other,ByuC.00,35186,"[X]Malignant neoplasm of ill-defined, secondary and unspeci"
Primary Malignancy_Other,ByuD400,102688,[X]Other malignant immunoproliferative diseases
Primary Malignancy_Other,ByuDA00,105025,"[X]Oth spcf mal neoplsm/lymphoid,haematopoietic+rltd tissue"
Primary Malignancy_Other,ByuDB00,72500,"[X]Mal neoplasm/lymphoid,haematopoietic+related tissu,unspcf"
Primary Malignancy_Other,C37y000,54411,Hand - Schuller - Christian disease
Primary Malignancy_Other,C37y500,51718,"Histiocytosis X , chronic"
Primary Malignancy_Other,C37y600,36736,"Histiocytosis X , unspecified"
Primary Malignancy_Other,ZV10000,62814,[V]Personal history of malig neop of gastrointestinal tract
Primary Malignancy_Other,ZV10012,64568,[V]Personal history of malig neop of gastrointestinal tract
Primary Malignancy_Other,B592.00,51352,Malignant neoplasms of independent (primary) multiple sites
Primary Malignancy_Other,ByuE000,64897,[X]Malignant neoplasms/independent(primary)multiple sites
Primary Malignancy_Other,ByuE.00,63598,[X]Malignant neoplasms/independent (primary) multiple sites
Primary Malignancy_Other Skin and subcutaneous tissue,7G05600,11834,Excision biopsy of rodent ulcer
Primary Malignancy_Other Skin and subcutaneous tissue,7G05D00,93402,Excision biopsy of basal cell carcinoma
Primary Malignancy_Other Skin and subcutaneous tissue,B330.00,18245,Malignant neoplasm of skin of lip
Primary Malignancy_Other Skin and subcutaneous tissue,B331000,36731,Malignant neoplasm of canthus
Primary Malignancy_Other Skin and subcutaneous tissue,B331100,55550,Malignant neoplasm of upper eyelid
Primary Malignancy_Other Skin and subcutaneous tissue,B331200,41958,Malignant neoplasm of lower eyelid
Primary Malignancy_Other Skin and subcutaneous tissue,B331.00,43087,Malignant neoplasm of eyelid including canthus
Primary Malignancy_Other Skin and subcutaneous tissue,B332000,33997,Malignant neoplasm of skin of auricle (ear)
Primary Malignancy_Other Skin and subcutaneous tissue,B332100,62080,Malignant neoplasm of skin of external auditory meatus
Primary Malignancy_Other Skin and subcutaneous tissue,B332200,33271,Malignant neoplasm of pinna NEC
Primary Malignancy_Other Skin and subcutaneous tissue,B332.00,53515,Malignant neoplasm skin of ear and external auricular canal
Primary Malignancy_Other Skin and subcutaneous tissue,B332z00,62399,Malig neop skin of ear and external auricular canal NOS
Primary Malignancy_Other Skin and subcutaneous tissue,B333000,30645,"Malignant neoplasm of skin of cheek, external"
Primary Malignancy_Other Skin and subcutaneous tissue,B333100,49403,Malignant neoplasm of skin of chin
Primary Malignancy_Other Skin and subcutaneous tissue,B333200,55670,Malignant neoplasm of skin of eyebrow
Primary Malignancy_Other Skin and subcutaneous tissue,B333300,30576,Malignant neoplasm of skin of forehead
Primary Malignancy_Other Skin and subcutaneous tissue,B333400,16202,Malignant neoplasm of skin of nose (external)
Primary Malignancy_Other Skin and subcutaneous tissue,B333500,21327,Malignant neoplasm of skin of temple
Primary Malignancy_Other Skin and subcutaneous tissue,B333.00,27370,Malignant neoplasm skin of other and unspecified parts face
Primary Malignancy_Other Skin and subcutaneous tissue,B333z00,46008,Malignant neoplasm skin other and unspec part of face NOS
Primary Malignancy_Other Skin and subcutaneous tissue,B334000,37165,Malignant neoplasm of scalp
Primary Malignancy_Other Skin and subcutaneous tissue,B334100,43619,Malignant neoplasm of skin of neck
Primary Malignancy_Other Skin and subcutaneous tissue,B334.00,54234,Malignant neoplasm of scalp and skin of neck
Primary Malignancy_Other Skin and subcutaneous tissue,B334z00,73760,Malignant neoplasm of scalp or skin of neck NOS
Primary Malignancy_Other Skin and subcutaneous tissue,B335000,70380,Malignant neoplasm of skin of axillary fold
Primary Malignancy_Other Skin and subcutaneous tissue,B335100,37969,"Malignant neoplasm of skin of chest, excluding breast"
Primary Malignancy_Other Skin and subcutaneous tissue,B335200,30543,Malignant neoplasm of skin of breast
Primary Malignancy_Other Skin and subcutaneous tissue,B335300,18618,Malignant neoplasm of skin of abdominal wall
Primary Malignancy_Other Skin and subcutaneous tissue,B335400,67748,Malignant neoplasm of skin of umbilicus
Primary Malignancy_Other Skin and subcutaneous tissue,B335500,66319,Malignant neoplasm of skin of groin
