Readcode,Disease,Medcode,ReadcodeDescr,Category,CodingSystem,Provenance
Nyu2800,Osteoarthritis (excl spine),73930,[X]Other secondary gonarthrosis,Diagnosis of Osteoarthritis (excl spine),NA,NA
Nyu2811,Osteoarthritis (excl spine),24145,[X] Unilateral secondary gonarthrosis,Diagnosis of Osteoarthritis (excl spine),NA,NA
Nyu2900,Osteoarthritis (excl spine),106205,[X]Other primary arthrosis of first carpometacarpal joint,Diagnosis of Osteoarthritis (excl spine),NA,NA
Nyu2D00,Osteoarthritis (excl spine),51360,[X]Other specified arthrosis,Diagnosis of Osteoarthritis (excl spine),NA,NA
Nyu2E00,Osteoarthritis (excl spine),99918,[X]Other secondary coxarthrosis,Diagnosis of Osteoarthritis (excl spine),NA,NA
Nyu2E11,Osteoarthritis (excl spine),24326,[X] Unilateral secondary coxarthrosis,Diagnosis of Osteoarthritis (excl spine),NA,NA
Nyu4100,Giant Cell arteritis,53789,[X]Other giant cell arteritis,Diagnosis of Giant Cell arteritis,NA,NA
Nyu4300,Lupus erythematosus (local and systemic),58706,[X]Other forms of systemic lupus erythematosus,Diagnosis of Lupus erythematosus (local and systemic),NA,NA
Nyu4500,Systemic sclerosis,71763,[X]Other forms of systemic sclerosis,Diagnosis of Systemic sclerosis,NA,NA
Nyu5300,Scoliosis,72582,[X]Other idiopathic scoliosis,Diagnosis of Scoliosis,NA,NA
Nyu5400,Scoliosis,53874,[X]Other secondary scoliosis,Diagnosis of Scoliosis,NA,NA
Nyu5500,Scoliosis,56368,[X]Other forms of scoliosis,Diagnosis of Scoliosis,NA,NA
Nyu6300,Spondylosis,71477,[X]Other spondylosis with radiculopathy,Diagnosis of Spondylosis,NA,NA
Nyu6400,Spondylosis,55238,[X]Other spondylosis,Diagnosis of Spondylosis,NA,NA
Nyu6700,Collapsed vertebra,73900,[X]Collapsed vertebra in diseases classified elsewhere,Diagnosis of Collapsed vertebra,NA,NA
Nyu7000,Intervertebral disc disorders,95690,[X]Other cervical disc displacement,Diagnosis of Intervertebral disc disorders,NA,NA
Nyu7100,Intervertebral disc disorders,53831,[X]Other cervical disc degeneration,Diagnosis of Intervertebral disc disorders,NA,NA
Nyu7200,Intervertebral disc disorders,63609,[X]Other cervical disc disorders,Diagnosis of Intervertebral disc disorders,NA,NA
Nyu7300,Intervertebral disc disorders,101552,[X]Lumbar+other intervertebral disc disordrs with myelopathy,Diagnosis of Intervertebral disc disorders,NA,NA
Nyu7400,Intervertebral disc disorders,98570,[X]Lumbar+other intervertbrl disc disordrs with radiculopthy,Diagnosis of Intervertebral disc disorders,NA,NA
Nyu7500,Intervertebral disc disorders,109443,[X]Other specified intervertebral disc displacement,Diagnosis of Intervertebral disc disorders,NA,NA
Nyu7600,Intervertebral disc disorders,69781,[X]Other specified intervertebral disc degeneration,Diagnosis of Intervertebral disc disorders,NA,NA
Nyu7700,Intervertebral disc disorders,106869,[X]Other specified intervertebral disc disorders,Diagnosis of Intervertebral disc disorders,NA,NA
Nyu7B00,Intervertebral disc disorders,69838,"[X]Cervical disc disorder, unspecified",Diagnosis of Intervertebral disc disorders,NA,NA
Nyu9100,Enthesopathies & synovial disorders,50439,[X]Other synovitis and tenosynovitis,Diagnosis of Enthesopathies & synovial disorders,NA,NA
Nyu9200,Enthesopathies & synovial disorders,49764,[X]Spontaneous rupture of other tendons,Diagnosis of Enthesopathies & synovial disorders,NA,NA
NyuA000,Enthesopathies & synovial disorders,38659,[X]Other bursitis of elbow,Diagnosis of Enthesopathies & synovial disorders,NA,NA
NyuA100,Enthesopathies & synovial disorders,51366,[X]Other bursitis of knee,Diagnosis of Enthesopathies & synovial disorders,NA,NA
NyuA200,Enthesopathies & synovial disorders,52354,[X]Other bursitis of hip,Diagnosis of Enthesopathies & synovial disorders,NA,NA
NyuA500,Enthesopathies & synovial disorders,41562,[X]Other bursal cyst,Diagnosis of Enthesopathies & synovial disorders,NA,NA
NyuA600,Enthesopathies & synovial disorders,54197,"[X]Other bursitis, not elsewhere classified",Diagnosis of Enthesopathies & synovial disorders,NA,NA
NyuAC00,Enthesopathies & synovial disorders,106916,"[X]Other enthesopathies of lower limb, excluding foot",Diagnosis of Enthesopathies & synovial disorders,NA,NA
NyuAD00,Enthesopathies & synovial disorders,65588,[X]Other enthesopathy of foot,Diagnosis of Enthesopathies & synovial disorders,NA,NA
NyuAE00,Enthesopathies & synovial disorders,100012,"[X]Other enthesopathies, not elsewhere classified",Diagnosis of Enthesopathies & synovial disorders,NA,NA
NyuAJ00,Enthesopathies & synovial disorders,101924,"[X]Enthesopathy of lower limb, unspecified",Diagnosis of Enthesopathies & synovial disorders,NA,NA
NyuB000,Osteoporosis,57301,[X]Other osteoporosis with pathological fracture,Diagnosis of Osteoporosis,NA,NA
NyuB100,Osteoporosis,41755,[X]Other osteoporosis,Diagnosis of Osteoporosis,NA,NA
NyuB200,Osteoporosis,102730,[X]Osteoporosis in other disorders classified elsewhere,Diagnosis of Osteoporosis,NA,NA
NyuB800,Osteoporosis,18825,[X]Unspecified osteoporosis with pathological fracture,Diagnosis of Osteoporosis,NA,NA
P1...00,Spina bifida,3947,Spina bifida,Diagnosis of Spina bifida,NA,NA
P10..00,Spina bifida,46790,Spina bifida with hydrocephalus,Diagnosis of Spina bifida,NA,NA
P100.00,Spina bifida,42497,Unspecified spina bifida with hydrocephalus,Diagnosis of Spina bifida,NA,NA
P100000,Spina bifida,5306,"Spina bifida with hydrocephalus, unspecified",Diagnosis of Spina bifida,NA,NA
P100100,Spina bifida,109243,Cervical spina bifida with hydrocephalus,Diagnosis of Spina bifida,NA,NA
P100200,Spina bifida,50565,Thoracic spina bifida with hydrocephalus,Diagnosis of Spina bifida,NA,NA
P100300,Spina bifida,57113,Lumbar spina bifida with hydrocephalus,Diagnosis of Spina bifida,NA,NA
P100z00,Spina bifida,98298,Spina bifida with hydrocephalus NOS,Diagnosis of Spina bifida,NA,NA
P101.11,Spina bifida,63513,Closed spina bifida with Arnold-Chiari malformation,Diagnosis of Spina bifida,NA,NA
P102.00,Spina bifida,98811,Spina bifida with hydrocephalus - open,Diagnosis of Spina bifida,NA,NA
P102.11,Spina bifida,104943,Fissured spine with hydrocephalus,Diagnosis of Spina bifida,NA,NA
P102.13,Spina bifida,52683,Myelocele with hydrocephalus,Diagnosis of Spina bifida,NA,NA
P102.14,Spina bifida,53471,Rachischisis with hydrocephalus,Diagnosis of Spina bifida,NA,NA
P102200,Spina bifida,57243,Thoracic spina bifida with hydrocephalus - open,Diagnosis of Spina bifida,NA,NA
P102300,Spina bifida,103284,Lumbar spina bifida with hydrocephalus - open,Diagnosis of Spina bifida,NA,NA
P102400,Spina bifida,60623,Sacral spina bifida with hydrocephalus - open,Diagnosis of Spina bifida,NA,NA
P102z00,Spina bifida,47288,Spina bifida with hydrocephalus - open NOS,Diagnosis of Spina bifida,NA,NA
P103.00,Spina bifida,93902,Spina bifida with hydrocephalus - closed,Diagnosis of Spina bifida,NA,NA
P103300,Spina bifida,105767,Lumbar spina bifida with hydrocephalus - closed,Diagnosis of Spina bifida,NA,NA
P103400,Spina bifida,72928,Sacral spina bifida with hydrocephalus - closed,Diagnosis of Spina bifida,NA,NA
P103z11,Spina bifida,90482,Thoracolumbar spina bifida with hydrocephalus - closed,Diagnosis of Spina bifida,NA,NA
P104.00,Spina bifida,102628,Spina bifida with hydrocephalus of late onset,Diagnosis of Spina bifida,NA,NA
P105.00,Spina bifida,56362,Spina bifida with stenosis of aqueduct of Sylvius,Diagnosis of Spina bifida,NA,NA
P10y.00,Spina bifida,73085,Other specified spina bifida with hydrocephalus,Diagnosis of Spina bifida,NA,NA
P10y000,Spina bifida,59218,Dandy - Walker syndrome with spina bifida,Diagnosis of Spina bifida,NA,NA
P10z.00,Spina bifida,64717,Spina bifida with hydrocephalus NOS,Diagnosis of Spina bifida,NA,NA
P11..00,Spina bifida,5431,Spina bifida without mention of hydrocephalus,Diagnosis of Spina bifida,NA,NA
P110000,Spina bifida,101013,"Spina bifida without hydrocephalus, site unspecified",Diagnosis of Spina bifida,NA,NA
P110100,Spina bifida,68221,Cervical spina bifida without mention of hydrocephalus,Diagnosis of Spina bifida,NA,NA
P110200,Spina bifida,96709,Thoracic spina bifida without mention of hydrocephalus,Diagnosis of Spina bifida,NA,NA
P110300,Spina bifida,96407,Lumbar spina bifida without mention of hydrocephalus,Diagnosis of Spina bifida,NA,NA
P110z00,Spina bifida,95018,Unspecified spina bifida without hydrocephalus NOS,Diagnosis of Spina bifida,NA,NA
P111.00,Spina bifida,53578,Spinal hydromeningocele,Diagnosis of Spina bifida,NA,NA
P112.00,Spina bifida,67878,Hydromyelocele,Diagnosis of Spina bifida,NA,NA
P113.00,Spina bifida,6866,Spinal meningocele,Diagnosis of Spina bifida,NA,NA
P113000,Spina bifida,53929,Spinal meningocele of unspecified site,Diagnosis of Spina bifida,NA,NA
P113100,Spina bifida,67351,Cervical spinal meningocele,Diagnosis of Spina bifida,NA,NA
P113200,Spina bifida,91600,Thoracic spinal meningocele,Diagnosis of Spina bifida,NA,NA
P113300,Spina bifida,61862,Lumbar spinal meningocele,Diagnosis of Spina bifida,NA,NA
P113z00,Spina bifida,50365,Spinal meningocele NOS,Diagnosis of Spina bifida,NA,NA
P114.00,Spina bifida,9722,Meningomyelocele,Diagnosis of Spina bifida,NA,NA
P114000,Spina bifida,99332,Meningomyelocele of unspecified site,Diagnosis of Spina bifida,NA,NA
P114100,Spina bifida,107144,Cervical meningomyelocele,Diagnosis of Spina bifida,NA,NA
P114200,Spina bifida,99299,Thoracic meningomyelocele,Diagnosis of Spina bifida,NA,NA
P114300,Spina bifida,47827,Lumbar meningomyelocele,Diagnosis of Spina bifida,NA,NA
P114z00,Spina bifida,57611,Meningomyelocele NOS,Diagnosis of Spina bifida,NA,NA
P115.00,Spina bifida,31775,Myelocele,Diagnosis of Spina bifida,NA,NA
P115100,Spina bifida,94598,Cervical myelocele,Diagnosis of Spina bifida,NA,NA
P115300,Spina bifida,66516,Lumbar myelocele,Diagnosis of Spina bifida,NA,NA
P115z00,Spina bifida,73712,Myelocele NOS,Diagnosis of Spina bifida,NA,NA
P116.00,Spina bifida,59380,Myelocystocele,Diagnosis of Spina bifida,NA,NA
P116100,Spina bifida,107377,Cervical myelocystocele,Diagnosis of Spina bifida,NA,NA
P116300,Spina bifida,101493,Lumbar myelocystocele,Diagnosis of Spina bifida,NA,NA
P116z00,Spina bifida,109893,Myelocystocele NOS,Diagnosis of Spina bifida,NA,NA
P117.00,Spina bifida,99281,Spina bifida without hydrocephalus - open,Diagnosis of Spina bifida,NA,NA
P117.11,Spina bifida,56386,Fissured spine,Diagnosis of Spina bifida,NA,NA
P117.12,Spina bifida,67708,Rachischisis,Diagnosis of Spina bifida,NA,NA
P117200,Spina bifida,95478,Thoracic spina bifida without hydrocephalus - open,Diagnosis of Spina bifida,NA,NA
P117300,Spina bifida,69397,Lumbar spina bifida without hydrocephalus - open,Diagnosis of Spina bifida,NA,NA
P117400,Spina bifida,71525,Sacral spina bifida without hydrocephalus - open,Diagnosis of Spina bifida,NA,NA
P117z00,Spina bifida,73608,Spina bifida without hydrocephalus - open NOS,Diagnosis of Spina bifida,NA,NA
P118.00,Spina bifida,48609,Spina bifida without hydrocephalus - closed,Diagnosis of Spina bifida,NA,NA
P118000,Spina bifida,69370,Unspecified spina bifida without hydrocephalus - closed,Diagnosis of Spina bifida,NA,NA
P118100,Spina bifida,72018,Cervical spina bifida without hydrocephalus - closed,Diagnosis of Spina bifida,NA,NA
P118300,Spina bifida,65936,Lumbar spina bifida without hydrocephalus - closed,Diagnosis of Spina bifida,NA,NA
P118400,Spina bifida,70923,Sacral spina bifida without hydrocephalus - closed,Diagnosis of Spina bifida,NA,NA
P118z00,Spina bifida,65246,Spina bifida without hydrocephalus - closed NOS,Diagnosis of Spina bifida,NA,NA
P11y.00,Spina bifida,99894,Other specified spina bifida without hydrocephalus,Diagnosis of Spina bifida,NA,NA
P11y.11,Spina bifida,43593,Syringomyelocele,Diagnosis of Spina bifida,NA,NA
P11z.00,Spina bifida,98280,Spina bifida without mention of hydrocephalus NOS,Diagnosis of Spina bifida,NA,NA
P1z..00,Spina bifida,21802,Spina bifida NOS,Diagnosis of Spina bifida,NA,NA
P2x2.00,Disorders of autonomic nervous system,45647,Familial dysautonomia,Diagnosis of autonomic neuropathy,NA,NA
P2x5.00,Disorders of autonomic nervous system,31616,Riley - Day syndrome,Diagnosis of autonomic neuropathy,NA,NA
P360.00,Ptosis of eyelid,8319,Congenital ptosis,Diagnosis of ptosis,NA,NA
P360.11,Ptosis of eyelid,16690,Blepharoptosis,Diagnosis of ptosis,NA,NA
P40..00,Hearing loss,5016,Ear anomalies with hearing impairment,Diagnosis of Hearing loss,readcode,Kuan and Cambridge
P400.00,Hearing loss,50016,"Ear anomalies with hearing impaired, unspecified",Diagnosis of Hearing loss,NA,Kuan
P402.00,Hearing loss,52802,Other external ear anomaly with hearing impairment,Diagnosis of Hearing loss,NA,Kuan
P402z00,Hearing loss,72933,Other external ear anomaly with hearing impairment NOS,Diagnosis of Hearing loss,NA,Kuan
P40z.00,Hearing loss,27313,Other and unspecified ear anomaly with hearing impaired,Diagnosis of Hearing loss,NA,Kuan
P40z.11,Hearing loss,31374,Deafness due to congenital anomaly NEC,Diagnosis of Hearing loss,readcode,Kuan and Cambridge
P40zz00,Hearing loss,57053,Ear anomaly with hearing impaired NOS,Diagnosis of Hearing loss,NA,Kuan
P500.00,Congenital malformations of cardiac septa,72604,Absent septum between aorta and pulmonary artery,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P511300,Congenital malformations of cardiac septa,40025,Taussig-Bing syndrome,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P52..00,Congenital malformations of cardiac septa,4864,Tetralogy of Fallot,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P520.00,Congenital malformations of cardiac septa,38967,"Tetralogy of Fallot, unspecified",Diagnosis of Congenital malformations of cardiac septa,NA,NA
P520.11,Congenital malformations of cardiac septa,23692,Ventricular septal defect in Fallot's tetralogy,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P520.12,Congenital malformations of cardiac septa,71252,Dextraposition of aorta in Fallot's tetralogy,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P521.00,Congenital malformations of cardiac septa,51649,Pentalogy of Fallot,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P52z.00,Congenital malformations of cardiac septa,63046,Tetralogy of Fallot NOS,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P53..00,Congenital malformations of cardiac septa,19969,Common ventricle,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P54..00,Congenital malformations of cardiac septa,246,Ventricular septal defect,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P540.00,Congenital malformations of cardiac septa,42132,"Ventricular septal defect, unspecified",Diagnosis of Congenital malformations of cardiac septa,NA,NA
P541.00,Congenital malformations of cardiac septa,56575,Interventricular septal defect,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P542.00,Congenital malformations of cardiac septa,67657,Left ventricle to right atrial communication,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P543.00,Congenital malformations of cardiac septa,9011,Eisenmenger's complex,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P544.00,Congenital malformations of cardiac septa,51897,Gerbode's defect,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P545.00,Congenital malformations of cardiac septa,20153,Roger's disease,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P54y.00,Congenital malformations of cardiac septa,54772,Other specified ventricular septal defect,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P54z.00,Congenital malformations of cardiac septa,34067,Ventricular septal defect NOS,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P55..00,Congenital malformations of cardiac septa,7474,Ostium secundum atrial septal defect,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P550.00,Congenital malformations of cardiac septa,3255,Atrial septal defect NOS,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P550.11,Congenital malformations of cardiac septa,40673,Auricular septal defect NOS,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P550.12,Congenital malformations of cardiac septa,28174,Interatrial septal defect NEC,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P550.13,Congenital malformations of cardiac septa,72577,Interauricular septal defect,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P551.00,Congenital malformations of cardiac septa,3625,Patent foramen ovale,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P552.00,Congenital malformations of cardiac septa,37816,Persistent ostium secundum,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P552.11,Congenital malformations of cardiac septa,109853,Patent ostium secundum,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P553.00,Congenital malformations of cardiac septa,59144,Lutembacher's syndrome,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P55y.00,Congenital malformations of cardiac septa,53088,Other specified ostium secundum atrial septal defect,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P55y.11,Congenital malformations of cardiac septa,18395,Other specified atrial septal defect,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P55z.00,Congenital malformations of cardiac septa,54243,Ostium secundum atrial septal defect NOS,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P56..00,Congenital malformations of cardiac septa,63340,Endocardial cushion defects,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P561.00,Congenital malformations of cardiac septa,51053,Ostium primum defect,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P561.11,Congenital malformations of cardiac septa,93161,Persistent ostium primum,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P56y.00,Congenital malformations of cardiac septa,101393,Other specified endocardial cushion defects,Diagnosis of Congenital malformations of cardiac septa,NA,NA
P56z.00,Congenital malformations of cardiac septa,49702,Endocardial cushion defects NOS,Diagnosis of Congenital malformations of cardiac septa,NA,NA
