Condition,Prodcode,ProductName,Gemscriptcode
Painful conditions,57353,Co-codamol 30mg/500mg caplets (DE Pharmaceuticals),16704021
Painful conditions,57370,Meloxicam 15mg orodispersible tablets sugar free,17125021
Painful conditions,57381,Codeine 60mg tablets (Teva UK Ltd),53535020
Painful conditions,57433,Boots Paracetamol Extra tablets (The Boots Company Plc),9672020
Painful conditions,57465,Co-codamol 8mg/500mg caplets (DE Pharmaceuticals),16702021
Painful conditions,57475,Meloxicam 7.5mg orodispersible tablets sugar free,17127021
Painful conditions,57487,Codeine 30mg tablets (Waymade Healthcare Plc),47335020
Painful conditions,57523,Feldene 0.5% gel (Dowelhurst Ltd),8552020
Painful conditions,57623,Morphine sulfate 15mg/1ml solution for injection ampoules (UCB Pharma Ltd),73089020
Painful conditions,57650,Paracetamol 500mg capsules (Sigma Pharmaceuticals Plc),4248020
Painful conditions,57750,Morphine sulfate 15mg/1ml solution for injection ampoules (Wockhardt UK Ltd),51513020
Painful conditions,57752,Codeine 10mg/5ml oral solution,19573020
Painful conditions,57839,Co-codamol 15mg/500mg tablets (Waymade Healthcare Plc),14608021
Painful conditions,57865,Co-codamol 30mg/500mg caplets (Actavis UK Ltd),17206021
Painful conditions,57900,Co-codamol 30mg/500mg caplets (A A H Pharmaceuticals Ltd),17205021
Painful conditions,57929,Co-codamol 8mg/500mg capsules (Waymade Healthcare Plc),47329020
Painful conditions,57943,Valket 200 Retard capsules (Tillomed Laboratories Ltd),98801020
Painful conditions,58039,Oxycodone 5mg/5ml oral solution,94116020
Painful conditions,58048,Diclofenac sodium 50mg gastro-resistant tablets (Waymade Healthcare Plc),47557020
Painful conditions,58071,Voltarol Rapid 50mg tablets (Waymade Healthcare Plc),8371020
Painful conditions,58114,Lynlor 20mg capsules (Actavis UK Ltd),16716021
Painful conditions,58129,Zeridame SR 100mg tablets (Actavis UK Ltd),94309020
Painful conditions,58190,Pethidine 50mg/5ml solution for injection ampoules (A A H Pharmaceuticals Ltd),9361020
Painful conditions,58213,Naproxen 500mg tablets (Milpharm Ltd),8257020
Painful conditions,58217,Lynlor 5mg capsules (Actavis UK Ltd),16714021
Painful conditions,58221,Naproxen 250mg gastro-resistant tablets (Actavis UK Ltd),61528020
Painful conditions,58279,Diamorphine 10mg tablets (A A H Pharmaceuticals Ltd),4420020
Painful conditions,58288,Co-codamol 30mg/500mg capsules (DE Pharmaceuticals),16709021
Painful conditions,58290,Morphine sulfate 10mg suppositories (Martindale Pharmaceuticals Ltd),4346020
Painful conditions,58298,Piroxicam 0.5% gel (Kent Pharmaceuticals Ltd),8548020
Painful conditions,58316,Tramadol 50mg modified-release capsules (DE Pharmaceuticals),15654021
Painful conditions,58415,Diclofenac sodium 50mg gastro-resistant / Misoprostol 200microgram tablets (A A H Pharmaceuticals Ltd),16784021
Painful conditions,58493,Oxylan 20mg modified-release tablets (Chanelle Medical UK Ltd),43839020
Painful conditions,58499,Diamorphine 3mg/5ml oral solution,29879020
Painful conditions,58501,Co-codamol 30mg/500mg caplets (AM Distributions (Yorkshire) Ltd),17422021
Painful conditions,58523,Indometacin 50mg capsules (Almus Pharmaceuticals Ltd),72599020
Painful conditions,58526,Paracetamol 500mg caplets (AM Distributions (Yorkshire) Ltd),17421021
Painful conditions,58572,Diclofenac potassium 25mg tablets (A A H Pharmaceuticals Ltd),8370020
Painful conditions,58582,Paracetamol 500mg tablets (Teva UK Ltd),4203020
Painful conditions,58636,Co-codamol 8mg/500mg effervescent tablets (Teva UK Ltd),69515020
Painful conditions,58652,Ibuprofen 600mg tablets (Sigma Pharmaceuticals Plc),8163020
Painful conditions,58708,Naproxen 500mg gastro-resistant tablets (Ranbaxy (UK) Ltd),8268020
Painful conditions,58710,Morphine sulfate 1mg/1ml solution for injection ampoules,16243021
Painful conditions,58737,Pethidine 50mg tablets (Alliance Healthcare (Distribution) Ltd),4481020
Painful conditions,58743,Paracetamol 500mg tablets (Accord Healthcare Ltd),20197021
Painful conditions,58766,BuTrans 10micrograms/hour transdermal patches (Waymade Healthcare Plc),46905020
Painful conditions,58836,Morphine sulfate 5mg/1ml solution for injection ampoules,31906020
Painful conditions,58842,Misofen 75mg/200microgram gastro-resistant tablets (Morningside Healthcare Ltd),16444021
Painful conditions,58848,Dypracet 30mg/500mg tablets (Auden McKenzie (Pharma Division) Ltd),41380020
Painful conditions,58853,Lynlor 10mg capsules (Actavis UK Ltd),16715021
Painful conditions,58855,Co-codamol 30mg/500mg capsules (Waymade Healthcare Plc),47330020
Painful conditions,58879,Morphine hydrochloride 10mg/5ml oral solution,31026020
Painful conditions,59057,Fentanyl 400microgram buccal films sugar free,20689021
Painful conditions,59067,Ibuprofen 200mg capsules (AM Distributions (Yorkshire) Ltd),17816021
Painful conditions,59131,Co-codamol 8mg/500mg capsules (Bayer Plc),4324020
Painful conditions,59146,BuTrans 20micrograms/hour transdermal patches (Waymade Healthcare Plc),46904020
Painful conditions,59203,Brufen 100mg/5ml syrup (Sigma Pharmaceuticals Plc),8188020
Painful conditions,59246,Naproxen 500mg tablets (Accord Healthcare Ltd),8255020
Painful conditions,59289,Diclofenac sodium 100mg modified-release tablets (AM Distributions (Yorkshire) Ltd),15710021
Painful conditions,59392,Hapoctasin 70micrograms/hour transdermal patches (Actavis UK Ltd),20297021
Painful conditions,59442,Co-codamol 30mg/500mg caplets (Phoenix Healthcare Distribution Ltd),21373021
Painful conditions,59443,Fentanyl 200microgram buccal films sugar free,20687021
Painful conditions,59473,Hapoctasin 52.5micrograms/hour transdermal patches (Actavis UK Ltd),20296021
Painful conditions,59479,Co-codamol 30mg/500mg capsules (Actavis UK Ltd),4337020
Painful conditions,59482,Fentanyl 37.5microgram/hour transdermal patches,21649021
Painful conditions,59490,Mezolar Matrix 37.5microgram/hour transdermal patches (Sandoz Ltd),21650021
Painful conditions,59502,Nurofen for Children Cold, Pain and Fever Strawberry Flavour 100mg/5ml oral suspension (Reckitt Benckiser Healthcare (UK) Ltd),21430021
Painful conditions,59553,Ibuprofen 200mg tablets (Alliance Healthcare (Distribution) Ltd),8133020
Painful conditions,59562,Ibuprofen 600mg tablets (Boston Healthcare Ltd),8162020
Painful conditions,59584,Morphine sulfate 10mg/5ml oral solution (Alliance Healthcare (Distribution) Ltd),4352020
Painful conditions,59595,Diclofenac 50mg dispersible tablets sugar free (Sigma Pharmaceuticals Plc),8087020
Painful conditions,59599,Paracetamol 500mg tablets (Wockhardt UK Ltd),77700020
Painful conditions,59618,Transtec 35micrograms/hour transdermal patches (Mawdsley-Brooks & Company Ltd),13267020
Painful conditions,59705,Co-codamol 8mg/500mg capsules (DE Pharmaceuticals),16707021
Painful conditions,59773,Paracetamol 500mg/5ml oral solution sugar free,22994021
Painful conditions,59865,Shortec 10mg capsules (Qdem Pharmaceuticals Ltd),21787021
Painful conditions,59878,Naproxen 250mg gastro-resistant tablets (Almus Pharmaceuticals Ltd),8260020
Painful conditions,59880,Diclofenac sodium 75mg modified-release capsules (Waymade Healthcare Plc),20255021
Painful conditions,59978,Dihydrocodeine 30mg tablets (Waymade Healthcare Plc),47337020
Painful conditions,59986,Co-codamol 30mg/500mg tablets (M & A Pharmachem Ltd),21777021
Painful conditions,59989,Dihydrocodeine 30mg tablets (Ranbaxy (UK) Ltd),60123020
Painful conditions,60035,Ibuprofen 200mg tablets film coated (Actavis UK Ltd),69002020
Painful conditions,60082,Morphine sulfate 5mg/10ml solution for injection ampoules,31904020
Painful conditions,60115,Naproxen 250mg tablets (Alliance Healthcare (Distribution) Ltd),8241020
Painful conditions,60121,Tramadol 50mg modified-release capsules (Waymade Healthcare Plc),20201021
Painful conditions,60146,Shortec 5mg capsules (Qdem Pharmaceuticals Ltd),21786021
Painful conditions,60158,Shortec 20mg capsules (Qdem Pharmaceuticals Ltd),21788021
Painful conditions,60170,Hapoctasin 35micrograms/hour transdermal patches (Actavis UK Ltd),20295021
Painful conditions,60196,Oxylan 40mg modified-release tablets (Chanelle Medical UK Ltd),43840020
Painful conditions,60368,Diclofenac 10mg/5ml oral solution,19739020
Painful conditions,60378,Flu Strength Hot Lemon Powders 1g oral powder sachets (Bell,Sons & Co (Druggists) Ltd),14172020
Painful conditions,60408,Naproxen 500mg gastro-resistant tablets (Waymade Healthcare Plc),47565020
Painful conditions,60442,Paracetamol 500mg tablets (Alliance Healthcare (Distribution) Ltd),4206020
Painful conditions,60443,Diclofenac sodium 75mg modified-release capsules (DE Pharmaceuticals),21834021
Painful conditions,60477,Fentanyl 25micrograms/hour transdermal patches (A A H Pharmaceuticals Ltd),71714020
Painful conditions,60489,Codeine 30mg suppositories,41724020
Painful conditions,60507,Morphine 0.1% in Intrasite gel,20090021
Painful conditions,60510,Nurofen for Children Cold, Pain and Fever Orange Flavour 100mg/5ml oral suspension (Reckitt Benckiser Healthcare (UK) Ltd),21431021
Painful conditions,60517,Co-codamol 30mg/500mg effervescent tablets (Almus Pharmaceuticals Ltd),75431020
Painful conditions,60518,Morphine sulfate 500micrograms/5ml oral solution,31702020
Painful conditions,60543,Pregabalin 75mg/5ml oral solution,35334020
Painful conditions,60640,Codeine 15mg tablets (Waymade Healthcare Plc),47334020
Painful conditions,60666,Diclofenac sodium 75mg modified-release capsules (Actavis UK Ltd),25523021
Painful conditions,60705,Meloxicam 15mg tablets (Niche Generics Ltd),73358020
Painful conditions,60721,Diamorphine 5mg powder for solution for injection ampoules (Accord Healthcare Ltd),4423020
Painful conditions,60751,Tilodol SR 200mg tablets (Sandoz Ltd),46795020
Painful conditions,60759,Tapentadol 20mg/ml oral solution sugar free,24114021
Painful conditions,60766,Fentanyl 25micrograms/hour transdermal patches (Waymade Healthcare Plc),20266021
Painful conditions,60772,Indometacin 25mg/5ml oral solution,20162020
Painful conditions,60786,Voltarol 50mg dispersible tablets (Sigma Pharmaceuticals Plc),8088020
Painful conditions,60812,Paracetamol 500mg caplets (Ethigen Ltd),23713021
Painful conditions,60883,Generic Balmosa cream,11462020
Painful conditions,60916,Indometacin 75mg modified-release capsules (Kent Pharmaceuticals Ltd),8210020
Painful conditions,60930,Indometacin 25mg capsules (Alliance Healthcare (Distribution) Ltd),8191020
Painful conditions,60943,Transtec 35micrograms/hour transdermal patches (Sigma Pharmaceuticals Plc),13266020
Painful conditions,60950,Morphine sulfate 5mg/5ml oral solution,31053020
Painful conditions,60958,Codeine 15mg tablets (DE Pharmaceuticals),21375021
Painful conditions,61086,Opiodur 12micrograms/hour transdermal patches (Pfizer Ltd),20344021
Painful conditions,61091,Codeine 60mg tablets (Waymade Healthcare Plc),47336020
Painful conditions,61124,Paracetamol 500mg caplets (Bristol Laboratories Ltd),23714021
Painful conditions,61156,Fentanyl 12micrograms/hour transdermal patches (Waymade Healthcare Plc),20345021
Painful conditions,61235,Meloxicam 7.5mg tablets (Sigma Pharmaceuticals Plc),8345020
Painful conditions,61241,Morphine sulfate 50mg/50ml solution for infusion vials (Alliance Healthcare (Distribution) Ltd),28067020
Painful conditions,61272,Tramadol 50mg capsules (Phoenix Healthcare Distribution Ltd),4492020
Painful conditions,61305,Mylafent 75micrograms/hour transdermal patches (Mylan),25534021
Painful conditions,61314,Piroxicam 0.5% gel (Waymade Healthcare Plc),47583020
Painful conditions,61372,Co-dydramol 10mg/500mg tablets (Kent Pharmaceuticals Ltd),4300020
Painful conditions,61400,Morphine sulfate 30mg/1ml solution for injection ampoules (A A H Pharmaceuticals Ltd),9357020
Painful conditions,61406,Paracetamol 80mg suppositories,26706021
Painful conditions,61423,Morphine 30mg modified-release tablets (Sigma Pharmaceuticals Plc),4580020
Painful conditions,61469,Fenbufen 300mg capsules (A A H Pharmaceuticals Ltd),53556020
Painful conditions,61485,Paracetamol 120mg/5ml oral solution paediatric sugar free (Alliance Healthcare (Distribution) Ltd),4254020
Painful conditions,61506,Morphine sulfate 10mg/1ml solution for injection ampoules (Wockhardt UK Ltd),63148020
Painful conditions,61522,Paracetamol 500mg caplets (Numark Ltd),26746021
Painful conditions,61581,Mefenamic acid 500mg tablets (Essential Generics Ltd),76226020
Painful conditions,61584,Morphine sulfate 50mg/50ml solution for infusion vials (Torbay Pharmaceuticals),72627020
Painful conditions,61596,Diclofenac sodium 75mg modified-release capsules (Phoenix Healthcare Distribution Ltd),21425021
Painful conditions,61610,Tramadol 50mg capsules (Morningside Healthcare Ltd),23065021
Painful conditions,61647,Co-codamol 15mg/500mg tablets (Alliance Healthcare (Distribution) Ltd),38870020
Painful conditions,61695,Naproxen 500mg tablets (Alliance Healthcare (Distribution) Ltd),8250020
Painful conditions,61698,Co-dydramol 10mg/500mg/5ml oral solution,91554020
Painful conditions,61708,Recivit 267microgram sublingual tablets (Grunenthal Ltd),24153021
Painful conditions,61715,Piroxicam 0.5% gel (Phoenix Healthcare Distribution Ltd),8559020
Painful conditions,61744,Morphine sulfate 100mg/50ml solution for infusion vials (A A H Pharmaceuticals Ltd),40104020
Painful conditions,61762,Diclofenac 10mg/5ml oral suspension,19741020
Painful conditions,61764,Palexia 20mg/ml oral solution (Grunenthal Ltd),24115021
Painful conditions,61775,Tramadol 50mg capsules (Sigma Pharmaceuticals Plc),4489020
Painful conditions,61779,Reltebon 40mg modified-release tablets (Actavis UK Ltd),25491021
Painful conditions,61836,Reltebon 20mg modified-release tablets (Actavis UK Ltd),25488021
Painful conditions,61878,Nurofen Express Period Pain 200mg capsules (Reckitt Benckiser Healthcare (UK) Ltd),45498020
Painful conditions,61918,Morphine sulfate 20mg/2ml solution for injection ampoules,31894020
Painful conditions,61926,Nitrous oxide 50% / Oxygen 50%,35747020
Painful conditions,61935,Reltebon 10mg modified-release tablets (Actavis UK Ltd),25485021
Painful conditions,61936,Reltebon 5mg modified-release tablets (Actavis UK Ltd),25552021
Painful conditions,61942,Morphine sulfate 2.5mg/5ml solution for injection ampoules,31892020
Painful conditions,61953,Ibuprofen 200mg caplets (Wockhardt UK Ltd),29732021
Painful conditions,61963,Paracetamol 500mg caplets (Ennogen Healthcare Ltd),29688021
Painful conditions,62088,Paracetamol 500mg caplets (Icarus Pharmaceuticals Ltd),27273021
Painful conditions,62169,Co-codamol 8mg/500mg tablets (Vantage),65245020
Painful conditions,62228,Codeine 30mg tablets (DE Pharmaceuticals),21376021
Painful conditions,62238,Ibuprofen 200mg capsules (Colorama Pharmaceuticals Ltd),26783021
Painful conditions,62251,Arcoxia 90mg tablets (Sigma Pharmaceuticals Plc),10602020
Painful conditions,62322,Reltebon 80mg modified-release tablets (Actavis UK Ltd),25494021
Painful conditions,62323,Calpol Infant Sugar Free Colour Free 120mg/5ml oral suspension (McNeil Products Ltd),31342021
Painful conditions,62375,Piroxicam 0.5% gel (Dr Reddy's Laboratories (UK) Ltd),69852020
Painful conditions,62615,Powergel 2.5% gel (Lexon (UK) Ltd),8533020
Painful conditions,62635,Co-dydramol 10mg/500mg tablets (Alliance Healthcare (Distribution) Ltd),4302020
Painful conditions,62636,Diclofenac sodium 25mg gastro-resistant tablets (Sterwin Medicines),60043020
Painful conditions,62658,Arcoxia 120mg tablets (Waymade Healthcare Plc),10606020
Painful conditions,62689,Morphine hydrochloride 1mg/1ml solution for injection ampoules,46291020
Painful conditions,62743,Boots Paracetamol 500mg capsules (The Boots Company Plc),4246020
Painful conditions,62778,Tramacet 37.5mg/325mg tablets (Waymade Healthcare Plc),20339021
Painful conditions,62840,Celebrex 100mg capsules (DE Pharmaceuticals),8517020
Painful conditions,62843,Arcoxia 90mg tablets (Lexon (UK) Ltd),10603020
Painful conditions,62892,Ibuprofen 200mg tablets (Wockhardt UK Ltd),77148020
Painful conditions,63036,Ibuprofen 400mg capsules (AM Distributions (Yorkshire) Ltd),15908021
Painful conditions,63047,Tramadol 100mg modified-release capsules (Waymade Healthcare Plc),20202021
Painful conditions,63079,Ibuprofen 400mg tablets (Waymade Healthcare Plc),14563021
