"Condition","Prodcode","Gemscriptcode","ProductName","Aurum"
"Painful conditions",53679,"4328020","Co-codamol 30mg/500mg effervescent tablets (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53700,"8258020","Naproxen 250mg gastro-resistant tablets (Alliance Healthcare (Distribution) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53702,"72186020","Co-codamol 30mg/500mg tablets (Actavis UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53709,"94114020","Pethidine oral liquid","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53803,"9767020","Ibuprofen 200mg capsules (Kent Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53918,"9741020","Morphine sulfate 10mg/1ml solution for injection ampoules (Hameln Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53929,"9366020","Pethidine 50mg/1ml solution for injection ampoules (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53952,"4243020","Paracetamol 500mg capsules (Lloyds Pharmacy Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53961,"89488020","Perfalgan 500mg/50ml solution for infusion vials (Bristol-Myers Squibb Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53980,"8247020","Naproxen 250mg tablets (Phoenix Healthcare Distribution Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53984,"46685020","Paracetamol 500mg/5ml oral suspension sugar free","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53999,"77532020","Codeine phosphate 60mg Tablet (Wockhardt UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",54017,"94727020","Morphine sulphate Capsule","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",54021,"8069020","Voltarol Retard 100mg tablets (Sigma Pharmaceuticals Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",54023,"4524020","Tramadol 50mg modified-release capsules (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",54075,"8091020","Voltarol 50mg dispersible tablets (Stephar (U.K.) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",54085,"94386020","Pethidine capsule","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",54137,"68820020","Ibuprofen 400mg tablets (Aspar Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",54179,"4201020","Paracetamol 500mg tablets (The Boots Company Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",54304,"57065020","Naproxen 500mg tablets (Actavis UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",54354,"4439020","Dihydrocodeine 30mg tablets (Kent Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",54406,"51526020","Morphine sulfate 30mg suppositories (Martindale Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",54476,"40594020","Naproxen 500mg gastro-resistant tablets (Genesis Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",54514,"46754020","Ibuprofen lysine 400mg oral powder sachets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",54518,"8079020","Diclofenac sodium 50mg gastro-resistant tablets (Phoenix Healthcare Distribution Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",54520,"94146020","Morphine sulphate Oral solution","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",54694,"42187020","Longtec 80mg modified-release tablets (Qdem Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",54713,"41379020","Dypracet 20mg/500mg tablets (Auden McKenzie (Pharma Division) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",54783,"53359020","Naproxen 250mg tablets (Teva UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",54790,"46333020","Pethidine 50mg tablets (Teva UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",54806,"13270020","Transtec 52.5micrograms/hour transdermal patches (DE Pharmaceuticals)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",54853,"4256020","Paracetamol 120mg/5ml oral solution paediatric sugar free (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",54870,"8549020","Piroxicam 0.5% gel (Alliance Healthcare (Distribution) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",54906,"29442020","Diclofenac 50mg/5ml oral suspension","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",54979,"71753020","Fentanyl 50micrograms/hour transdermal patches (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55008,"37553020","Gabapentin 6% gel","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55009,"8167020","Brufen 600mg effervescent granules sachets (Necessity Supplies Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55044,"47328020","Co-codamol 30mg/500mg caplets (Waymade Healthcare Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55052,"85226020","Morcap SR 50mg capsules (Hospira UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55099,"86649020","Acoflam 100mg Retard tablets (Mercury Pharma Group Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55129,"47319020","Paracetamol 500mg caplets (Waymade Healthcare Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55153,"46755020","Nurofen Express Soluble 400mg oral powder sachets (Reckitt Benckiser Healthcare (UK) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55206,"4587020","Morphine 20mg modified-release capsules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55221,"4436020","Diamorphine 500mg powder for solution for injection ampoules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55233,"66410020","Ibuprofen 400mg Tablet (Nucare Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55245,"4309020","Co-proxamol 32.5mg/325mg tablets (Phoenix Healthcare Distribution Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55290,"73431020","Paracetamol 300mg with phenylephrine 5mg & caffeine 25mg capsule","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55301,"54695020","Benorilate 2g/5ml Liquid (Approved Prescription Services Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55304,"4468020","Nubain 10mg/1ml solution for injection ampoules (Bristol-Myers Squibb Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55309,"4401020","Codeine 15mg tablets (Phoenix Healthcare Distribution Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55313,"77645020","Ibuprofen 400mg tablets (Boston Healthcare Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55365,"40105020","Morphine sulfate 50mg/50ml solution for infusion vials (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55418,"78863020","Paracetamol 500mg Tablet (Almus Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55425,"99511020","Dihydrocodeine 10mg tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55434,"8154020","Ibuprofen 400mg tablets (Bristol Laboratories Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55454,"8249020","Naproxen 500mg tablets (Kent Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55465,"4339020","Co-codamol 30mg/500mg capsules (Sigma Pharmaceuticals Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55486,"53360020","Naproxen 500mg tablets (Teva UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55505,"8259020","Naproxen 250mg gastro-resistant tablets (Kent Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55530,"4305020","Co-dydramol 10mg/500mg tablets (Phoenix Healthcare Distribution Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55582,"8512020","Celebrex 200mg capsules (Lexon (UK) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55724,"36810020","Diamorphine 500mg powder for solution for injection vials","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55752,"9345020","Fentanyl 100micrograms/hour transdermal patches (Phoenix Healthcare Distribution Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55817,"4264020","Lloydspharmacy Paracetamol 120mg/5ml oral suspension sugar free (Lloyds Pharmacy Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55828,"48851020","Benorilate 2g/5ml Liquid (Berk Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55832,"50132020","Morphine sulphate 15mg/ml Injection (Celltech Pharma Europe Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55839,"50249020","Pethidine 50mg/ml Injection (Roche Products Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55852,"51617020","Pethidine 10mg/ml Injection (Martindale Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55894,"8270020","Naproxen 500mg gastro-resistant tablets (Phoenix Healthcare Distribution Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",55913,"39886020","Voltarol 50mg suppositories (Lexon (UK) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56006,"4296020","Co-codamol 8mg/500mg tablets (Bristol Laboratories Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56022,"75279020","Pethidine 50mg Capsule (Martindale Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56039,"14564021","Ibuprofen 600mg tablets (Waymade Healthcare Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56046,"47325020","Paracetamol 500mg capsules (Waymade Healthcare Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56078,"61021","Rhumalgan XL 100mg capsules (Almus Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56106,"20550020","Naproxen 500mg/5ml oral suspension","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56171,"4334020","Co-codamol 30mg/500mg capsules (Kent Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56178,"4412020","Codeine 60mg/1ml solution for injection ampoules (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56202,"94725020","Morphine sulphate Injection","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56205,"14678020","Boots Paracetamol and Codeine Extra capsules (The Boots Company Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56213,"8145020","Ibuprofen 400mg tablets sugar coated (Kent Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56266,"4311020","Co-codamol 30mg/500mg tablets (Alliance Healthcare (Distribution) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56275,"72217020","Meloxicam 7.5mg tablets (Teva UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56329,"31888020","Morphine sulfate 10mg/2ml solution for injection ampoules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56340,"15644021","Co-codamol 30mg/500mg caplets (J M McGill Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56441,"14184020","Calprofen 100mg/5ml oral suspension 5ml sachets (McNeil Products Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56461,"4310020","Co-codamol 30mg/500mg tablets (Kent Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56491,"4541020","Zamadol SR 200mg capsules (Lexon (UK) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56544,"60696020","Morphine sulfate 50mg/50ml solution for infusion vials (Martindale Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56549,"14519021","Co-codamol 8mg/500mg effervescent tablets (Waymade Healthcare Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56554,"20548020","Naproxen 250mg/5ml oral suspension","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56559,"4406020","Codeine 30mg tablets (Phoenix Healthcare Distribution Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56565,"13497020","Co-codamol 15mg/500mg tablets (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56566,"15642021","Paracetamol 500mg caplets (J M McGill Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56581,"15595021","Alfentanil 5mg/5ml buccal spray","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56584,"10596020","Arcoxia 60mg tablets (Lexon (UK) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56651,"8555020","Piroxicam 0.5% gel (Sigma Pharmaceuticals Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56665,"43838020","Oxylan 10mg modified-release tablets (Chanelle Medical UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56670,"9325020","Fentanyl 25micrograms/hour transdermal patches (Sigma Pharmaceuticals Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56671,"46903020","BuTrans 5micrograms/hour transdermal patches (Waymade Healthcare Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56762,"31715020","Naproxen 100mg/5ml oral suspension","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56788,"4351020","Morphine sulfate 10mg/5ml oral solution (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56817,"4402020","Codeine 15mg tablets (Almus Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56877,"73461020","Coldrex Tablet (GlaxoSmithKline UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56898,"15708021","Rhumalgan SR 75mg capsules (Actavis UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56925,"57064020","Naproxen 250mg tablets (Actavis UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",56945,"47321020","Paracetamol 500mg soluble tablets (Waymade Healthcare Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",57006,"8075020","Diclofenac sodium 25mg gastro-resistant tablets (Phoenix Healthcare Distribution Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",57007,"76223020","Mefenamic acid 250mg capsules (Essential Generics Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",57027,"4480020","Pethidine 50mg tablets (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",57033,"15665021","Oxylan 10mg modified-release tablets (Actavis UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",57045,"8084020","Voltarol 50mg dispersible tablets (Waymade Healthcare Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",57052,"15666021","Oxylan 20mg modified-release tablets (Actavis UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",57097,"4335020","Co-codamol 30mg/500mg capsules (Alliance Healthcare (Distribution) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",57112,"8146020","Ibuprofen 400mg tablets (Alliance Healthcare (Distribution) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",57162,"8093020","Diclofenac 50mg dispersible tablets sugar free (DE Pharmaceuticals)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",57197,"14517021","Co-dydramol 10mg/500mg tablets (Waymade Healthcare Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",57297,"8234020","Mefenamic acid 500mg tablets (Alliance Healthcare (Distribution) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",57353,"16704021","Co-codamol 30mg/500mg caplets (DE Pharmaceuticals)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",57370,"17125021","Meloxicam 15mg orodispersible tablets sugar free","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",57381,"53535020","Codeine 60mg tablets (Teva UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",57433,"9672020","Boots Paracetamol Extra tablets (The Boots Company Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",57465,"16702021","Co-codamol 8mg/500mg caplets (DE Pharmaceuticals)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",57475,"17127021","Meloxicam 7.5mg orodispersible tablets sugar free","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",57487,"47335020","Codeine 30mg tablets (Waymade Healthcare Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",57523,"8552020","Feldene 0.5% gel (Dowelhurst Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",57623,"73089020","Morphine sulfate 15mg/1ml solution for injection ampoules (UCB Pharma Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",57650,"4248020","Paracetamol 500mg capsules (Sigma Pharmaceuticals Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",57750,"51513020","Morphine sulfate 15mg/1ml solution for injection ampoules (Wockhardt UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",57752,"19573020","Codeine 10mg/5ml oral solution","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",57839,"14608021","Co-codamol 15mg/500mg tablets (Waymade Healthcare Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",57865,"17206021","Co-codamol 30mg/500mg caplets (Actavis UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
